slno,refno,text,en_dmt,ta_gmt
2293,vetalkatha_vetalkatha_L2293,पूर्वम् सिद्धेन्द्रः नाम गुरुः स्वशिष्ययोः रविवर्मविजयसिंहयोः कृते मन्त्रतन्त्रशक्तिम् दत्त्वा उक्तवान् आसीत् यत् एतस्याः उपयोगः स्वार्थाय न स्यात् इति।,"Formerly, a teacher named Siddhendra, having given the power of mantra and tantra to his two disciples, Ravivarma and Vijayasiṃha, had said that its use should not be for their own selfish purposes.  ",
2294,vetalkatha_vetalkatha_L2294,विजयसिंहः स्वार्थाय तस्याः उपयोगम् कृतवान्।,Vijayasiṃha used her for his own purpose ( *svārtha*).  ,
2295,vetalkatha_vetalkatha_L2295,तथापि अपरः कश्चित् पण्डितः तदीयम् कृत्यम् समर्थितवान्।,"Nevertheless, another certain learned man supported his action.  ",
2296,vetalkatha_vetalkatha_L2296,एतत्सर्वम् एवम् सङ्ग्रहेण उक्तम् चेत् भवता किम् वा ज्ञायेत? अतः ताम् कथाम् विस्तरेण श्रावयामि।,"If you were to say all this succinctly, what would you know? Therefore, I will tell you that story in detail.  ",
2297,vetalkatha_vetalkatha_L2297,"मार्गायासपरिहारार्थम् ताम् श्रद्धया शृणोतु तावत्"" इति।","""To avoid fatigue from the path, let him listen to that with faith for a while,"" thus (it is said).  ",
2298,vetalkatha_vetalkatha_L2298,अनन्तरम् वेतालेन कथा आरब्धा –,"After that, the *vetāla* began the story.  ",
2299,vetalkatha_vetalkatha_L2299,पूर्वम् कदाचित् महापण्डितः सिद्धेन्द्रः अरण्ये गुरुकुलम् चालयति स्म।,"Formerly, at one time, the great scholar Siddhendra was running a teacher's house in a forest.  ",
2300,vetalkatha_vetalkatha_L2300,"कदाचित् सः विद्याभ्यासम् समापितवतः छात्रान् उद्दिश्य अवदत् - ""मया यत् यत् ज्ञायते तत्सर्वम् बोधितम्।","Once, he addressed the students who had completed their study of knowledge, saying: ""Whatever is known by me, all of that has been taught.""  ",
2301,vetalkatha_vetalkatha_L2301,भवद्भिः सर्वेः एकम् मुख्यम् धर्मसूत्रम् स्मर्तव्यम्।,All of you should remember one principal dharma-sūtra.  ,
2302,vetalkatha_vetalkatha_L2302,"भवन्तः स्वस्य परिश्रमेण, बुद्धिमत्तया, कौशलेन च अपेक्षितम् सर्वम् सम्पादयेयुः।","May you all accomplish everything that is required through your effort, intelligence, and skill.  ",
2303,vetalkatha_vetalkatha_L2303,क्वचित् महान् परिश्रमः कृतः चेदपि कार्यम् न सिध्यति।,"Even if a great effort is made somewhere, the task is not accomplished.  ",
2304,vetalkatha_vetalkatha_L2304,"तदा एव भवद्भिः मन्त्रशक्तेः उपयोगः करणीयः, या च भवद्भिः ज्ञाता अस्ति।","Then, indeed, the power of the mantra, which is known by you, should be utilized.  ",
2305,vetalkatha_vetalkatha_L2305,"एतद् अत्र स्मर्तव्यम् यत् प्रयत्नम् एव अकृत्वा विनायासेन फलम् प्राप्तुम् यदि मन्त्रविद्यायाः प्रयोगः क्रियते तर्हि अहितम् भविष्यति इति"" इति।","""This should be remembered here: if one attempts to attain the fruit without any effort, without even making an effort, by using mantra-vidyā, then it will be unfavorable.""  ",
2306,vetalkatha_vetalkatha_L2306,विजयसिंहः रविवर्मा च सुहृदौ।,Vijayasiṃha and Ravivarmā [were] friends.  ,
2307,vetalkatha_vetalkatha_L2307,तयोः गाढा मैत्री।,There is a deep friendship between the two of them.  ,
2308,vetalkatha_vetalkatha_L2308,तौ गौतमीपुरनिवासिनौ।,Those two were residents of Gautami's city.  ,
2309,vetalkatha_vetalkatha_L2309,दशाधिकवर्षाणि गुरुकुले विद्याभ्यासम् कृत्वा तौ गुरोः प्रीतिम् सम्पादितवन्तौ आस्ताम्।,"Having studied in the teacher's hermitage for more than ten years, they both remained having earned the teacher's favor.  ",
2310,vetalkatha_vetalkatha_L2310,स्वस्थानम् गन्तुम् इच्छन्तौ तौ गुरुम् साष्टाङ्गम् नमस्कृतवन्तौ।,"Desiring to go to their own place, they bowed with eight limbs to the teacher.  ",
2311,vetalkatha_vetalkatha_L2311,आशीर्वादम् कुर्वन् गुरुः सिद्धेन्द्रः मन्दहासम् प्रकटितवान्।,"The Siddha guru, bestowing a blessing, revealed a gentle smile.  ",
2312,vetalkatha_vetalkatha_L2312,सः मन्दहासः सूचयति स्म यत् मया उक्तम् भवद्भिः न विस्मरणीयम् इति।,His gentle smile indicated that what I had said should not be forgotten by you.  ,
2313,vetalkatha_vetalkatha_L2313,गुरुकुलात् प्रत्यागच्छन्तौ तौ गोपुरनामकम् ग्रामम् प्राप्तवन्तौ।,"Returning from the teacher's hermitage, they arrived at a village named Gopura.  ",
2314,vetalkatha_vetalkatha_L2314,ग्रामे काचित् धर्मशाला आसीत्।,"In the village, there was a certain rest house (dharmaśālā).  ",
2315,vetalkatha_vetalkatha_L2315,तस्याम् तौ वासम् कृतवन्तौ।,"In that place, they made their dwelling.  ",
2316,vetalkatha_vetalkatha_L2316,भोजनम् कृत्वा तौ यदा बहिः उपविष्टवन्तौ आस्ताम् तदा ग्रामीणानाम् वार्तालापतः ताभ्याम् ज्ञातम् यत् तद्दिने सायम् ग्रामे मल्लयुद्धम् भविष्यति इति।,"Having eaten, when the two of them sat outside, they learned from the villagers' conversation that there would be a wrestling match in the village that evening.  ",
2317,vetalkatha_vetalkatha_L2317,तस्मिन् ग्रामे त्रिणेत्रः नाम कश्चन बलाढ्यः पुरुषः आसीत्।,"In that village, there was a certain strong man named Triṇetra.  ",
2318,vetalkatha_vetalkatha_L2318,तस्य विश्वासः आसीत् यत् माम् पराजेतुम् कोऽपि न शक्नोति इति।,He had the conviction that no one could defeat him.  ,
2319,vetalkatha_vetalkatha_L2319,ग्रामाधिकारी घोषितवान् आसीत् यत् यः त्रिणेत्रम् जेष्यति तस्मै सहस्रम् सुवर्णनाणकानि दास्यन्ते इति।,The village headman had announced that whoever defeats Trinetra would be given a thousand gold coins.  ,
2320,vetalkatha_vetalkatha_L2320,"एतत् ज्ञात्वा रविवर्मा विजयसिंहम् अवदत् - ""विजय! आवाम् गुरुकुले मल्लयुद्धम् अधीतवन्तौ स्वः।","Having known this, Ravi Varmā said to Vijaya Siṃha: ""Vijaya! We two have studied wrestling in the hermitage.""  ",
2321,vetalkatha_vetalkatha_L2321,"पुरस्कारप्राप्त्यर्थम् एव न, अपि तु मल्लयुद्धे कियत् प्रावीण्यम् अर्जितम् इति ज्ञातुम् वा अस्माभिः अत्र भागः ग्रहीतव्यः।","We must participate here not only to receive an award, but also to find out how much skill has been acquired in wrestling.  ",
2322,vetalkatha_vetalkatha_L2322,गुरुकुले गुरुवर्येण आयोजितासु स्पर्धासु सर्वासु अपि मया एव विजयः प्राप्तः।,"In the *gurukula*, in all the competitions organized by the excellent teacher, victory was obtained by me alone.  ",
2323,vetalkatha_vetalkatha_L2323,"अतः अहम् त्रिणेत्रेण सह मल्लयुद्धम् करिष्यामि"" इति।","Therefore, I will wrestle with the three-eyed one,"" thus [he said].  ",
2324,vetalkatha_vetalkatha_L2324,"तदा विजयसिंहः अवदत् - ""मित्र! भवान् तु धनिककुले जातः।","Then Vijayasimha said: ""Friend! You are born into a wealthy family.""  ",
2325,vetalkatha_vetalkatha_L2325,अतः धनस्य आवश्यकता न अस्ति भवतः।,"Therefore, you do not need wealth.  ",
2326,vetalkatha_vetalkatha_L2326,अहम् नितराम् निर्धनः अस्मि।,I am exceedingly poor.  ,
2327,vetalkatha_vetalkatha_L2327,"सहस्रस्य सुवर्णनाणकानाम् सम्पादनाय स्थितम् एतम् अवसरम् मह्यम् ददातु कृपया"" इति।","""Please grant me this opportunity to earn a thousand gold coins,"" he said.  ",
2328,vetalkatha_vetalkatha_L2328,रविवर्मा सहर्षम् एतम् प्रस्तावम् अङ्गीकृतवान्।,Rvivarmā accepted this proposal with joy.  ,
2329,vetalkatha_vetalkatha_L2329,ततः तौ मल्लयुद्धस्थलम् प्राप्तवन्तौ।,"Then, they reached the wrestling arena.  ",
2330,vetalkatha_vetalkatha_L2330,तत्र जनानाम् महान् सम्मर्दः आसीत्।,"There, there was a great crowd of people.  ",
2331,vetalkatha_vetalkatha_L2331,"ग्रामाधिकारी, अन्ये ग्रामस्य ज्येष्ठाः च वेदिकायाम् उपविष्टाः आसन्।",The village headman and other elders of the village were seated on the platform.  ,
2332,vetalkatha_vetalkatha_L2332,मल्लयुद्धम् आरब्धम्।,The wrestling match has begun. (mallayuddham ārabdham)  ,
2333,vetalkatha_vetalkatha_L2333,सर्वेषु पश्यत्सु त्रिणेत्रः सर्वान् मल्लान् पराजितवान्।,"While everyone was watching, the three-eyed one defeated all the wrestlers.  ",
2334,vetalkatha_vetalkatha_L2334,अन्ते विजयसिंहः मल्लाङ्गणम् प्रविष्टवान्।,"Finally, Vijayasiṃha entered the wrestling arena.  ",
2335,vetalkatha_vetalkatha_L2335,किञ्चित् कालम् विजयसिंहत्रिणेत्रयोः मल्लयुद्धम् प्रवृत्तम्।,"For some time, a wrestling match took place between Vijayasimha and Triṇetra.  ",
2336,vetalkatha_vetalkatha_L2336,"आदौ यद्यपि उभयोः अपि समानम् सामर्थ्यम् दृष्टम्, तथापि अल्पे एव काले विजयसिंहस्य प्राबल्यम् दृष्टिगोचरम् जातम्।","Although initially the strength (sāmathryam) of both was seen to be equal, still, in a short time, the superiority (prābalyam) of Vijayasiṃha became visible (dṛṣṭigocaram).  ",
2337,vetalkatha_vetalkatha_L2337,तस्य प्रहारेभ्यः त्रिणेत्रः भीतः।,"Terrified by his blows, the three-eyed one.  ",
2338,vetalkatha_vetalkatha_L2338,पञ्चनिमेषाभ्यन्तरे विजयसिंहः त्रिणेत्रम् हठात् भूमौ पातितवान्।,"Within five *nimeṣas* (twinkling of an eye), Vijayasimha suddenly threw Triṇetra (Shiva, the three-eyed one) to the ground.  ",
2339,vetalkatha_vetalkatha_L2339,त्रिणेत्रस्य उरसः उपरि स्वस्य दक्षिणपादम् स्थापयित्वा विजयगर्वेण मन्दहासम् प्रकटितवान्।,"Having placed his right foot on the chest of the three-eyed one (trinetra) and with the pride of victory, he manifested a gentle smile.  ",
2340,vetalkatha_vetalkatha_L2340,जनाः हर्षध्वनिम् कृतवन्तः।,The people made a joyful sound.  ,
2341,vetalkatha_vetalkatha_L2341,ग्रामाधिकारी विजयसिंहाय एव सहस्रम्  सुवर्णनाणकानि दत्तवान्।,The village headman gave one thousand gold coins to Vijayasiṃha.  ,
2342,vetalkatha_vetalkatha_L2342,जनानाम् प्रशंसा महती प्राप्ता विजयसिंहेन।,Vijayasimha obtained great praise from the people.  ,
2343,vetalkatha_vetalkatha_L2343,ततः सः रविवर्मणा सह धर्मशालायाम् रात्रिं यापितवान्।,Then he spent the night in the rest house with Ravivarma.  ,
2344,vetalkatha_vetalkatha_L2344,प्रातः धर्मशालातः प्रस्थाय सायङ्कालसमये तौ एकम् अरण्यम् प्रविष्टवन्तौ।,"In the morning, having departed from the *dharmaśālā*, at evening time they entered a forest.  ",
2345,vetalkatha_vetalkatha_L2345,तयोः मनसि भावना आगता यत् अन्धकारे अग्रे गमनम् न श्रेयसे इति।,The thought arose in their minds that going forward in the darkness was not for their benefit.  ,
2346,vetalkatha_vetalkatha_L2346,अतः तौ एकस्य वृक्षस्य अधः शयानौ निद्रामग्नौ जातौ।,"Therefore, they both lay down under one tree and fell into a deep sleep.  ",
2347,vetalkatha_vetalkatha_L2347,मध्यरात्रे कश्चित् तौ उत्थापितवान्।,"At midnight, someone woke them up.  ",
2348,vetalkatha_vetalkatha_L2348,यद् तौ नेत्रे उन्मीलितवन्तौ तदा तयोः पुरतः त्रयः दृढकायाः लुण्ठाकाः हस्तेन खड्गम् गृहीत्वा स्थितवन्तौ आसन्।,"When they opened their eyes, then in front of them, three strong-bodied robbers were standing, holding swords in their hands.  ",
2349,vetalkatha_vetalkatha_L2349,"तान् दृष्ट्वा विजयसिंहः कठोरस्वरेण पृष्टवान् - ""किम् अपेक्ष्यते? के भवन्तः?""","Having seen them, Vijayasimha asked in a harsh voice: ""What is wanted? Who are you?""  ",
2350,vetalkatha_vetalkatha_L2350,"""किम् वयम् के इति भवता न ज्ञायते? ग्रामाधिकारिणा दत्तानि सुवर्णनाणकानि अस्मभ्यम् ददातु।","Are we not known by you, who we are? Let the village headman give us the gold coins that were given.  ",
2351,vetalkatha_vetalkatha_L2351,"अन्यथा वयम् भवन्तौ उभौ अपि खण्डशः कर्तयिष्यामः"" इति तेषु अन्यतमः उच्चस्वरेण अवदत्।","""Otherwise, we will cut both of you into pieces,"" thus spoke one of them in a loud voice.  ",
2352,vetalkatha_vetalkatha_L2352,विजयसिंहः अङ्गुलीभ्याम् शब्दम् कृतवान्।,Vijayasiṃha made a sound with his fingers.  ,
2353,vetalkatha_vetalkatha_L2353,तावता ख़ड्गहस्तः कश्चित् चोरः रक्तम् वमन् भूमौ पतितवान्।,"Meanwhile, a certain thief, sword in hand, vomiting blood, fell to the ground.  ",
2354,vetalkatha_vetalkatha_L2354,"एतत् दृष्ट्वा अपरौ चोरौ ""अहो, मान्त्रिकः! मान्त्रिकः एषः"" इति वदन्तौ ततः पलायितवन्तौ।","Having seen this, the other two thieves, exclaiming, ""Oh, a sorcerer! This is a sorcerer!"" fled from there.  ",
2355,vetalkatha_vetalkatha_L2355,"एतत् दृष्ट्वा आश्चर्यम् अनुभवन् रविवर्मा अपृच्छत् - ""विजयसिंह! भवता तस्य चोरस्य विषये मन्त्रप्रयोगः कृतः खलु?"" इति।","Having seen this and experiencing wonder, Ravivarmā asked: ""Vijayasimha! You have performed a mantra-rite regarding that thief, haven't you?""  ",
2356,vetalkatha_vetalkatha_L2356,एतत् श्रुतवतः विजयसिंहस्य मुखम् कान्तिहीनम् जातम्।,"Having heard this, the face of Vijayasiṃha became devoid of radiance.  ",
2357,vetalkatha_vetalkatha_L2357,"सः अवदत् - ""न केवलम्  चोरविषये, अपितु मल्लयुद्धसमये अपि मया मन्त्रप्रयोगः कृतः आसीत्"" इति।","He said: ""Not only in the case of thieves, but also during wrestling matches, I have used the application of mantras.""  ",
2358,vetalkatha_vetalkatha_L2358,"""एतस्य तात्पर्यम् सिद्धम् यत् स्वार्थप्रेरितः सन् भवान् मल्लयुद्धे जयम् प्राप्तवान् इति।","The meaning of this is clear: driven by self-interest, you have achieved victory in wrestling.  ",
2359,vetalkatha_vetalkatha_L2359,"गुरुवर्यस्य वचनम् विस्मृतम् भवता"" इति क्रोधेन अवदत् रविवर्मा।","""You have forgotten the words of the excellent teacher,"" thus spoke Ravivarmā in anger.  ",
2360,vetalkatha_vetalkatha_L2360,"""मित्र! मन्त्रशक्तेः उपयोगः कदा करणीयः इति अत्र आवयोः मतभेदः अस्ति।",Friend! There is a difference of opinion between us here about when the power of mantra (*mantra-śakti*) should be used.  ,
2361,vetalkatha_vetalkatha_L2361,अतः किम् अधिकचर्चया? आवाम् ग्रामम् प्रतिगत्य तत्रत्यम् पण्डितम् आवयोः पूर्वतनगुरुम् विश्वनाथशास्त्रिणम् एतद्विषये पृच्छावः।,"Therefore, what is the point of further discussion? Let us both return to the village and ask Viśvanātha Śāstrī, the local scholar and our former teacher, about this matter.  ",
2362,vetalkatha_vetalkatha_L2362,"तस्य कथनानुगुणम् व्यवहरावः"" इति अवदत् विजयसिंहः।","""Let us act in accordance with his words,"" said Vijayasimha.  ",
2363,vetalkatha_vetalkatha_L2363,रविवर्मा प्रतिवचनम् किमपि न उक्तवान्।,Ravivarma did not say any reply.  ,
2364,vetalkatha_vetalkatha_L2364,अनन्तरदिने प्रातः तौ विश्वनाथशास्त्रिणः आश्रमम् प्राप्तवन्तौ।,"The next day, in the morning, they reached the hermitage of Viśvanātha Śāstrī.  ",
2365,vetalkatha_vetalkatha_L2365,आश्रमः नद्याः तीरे आसीत्।,The hermitage was on the bank of the river.  ,
2366,vetalkatha_vetalkatha_L2366,विश्वनाथशास्त्री आश्रमस्य पुरतः वृक्षस्य अधः उपविश्य ताडग्रन्थम् परिशीलयन् आसीत्।,"Viśvanātha Śāstrī was sitting in front of the hermitage, under a tree, studying a palm-leaf manuscript.  ",
2367,vetalkatha_vetalkatha_L2367,रविवर्मा विजयसिंहः च पादस्पर्शपूर्वकम् तम् नमस्कृतवन्तौ।,"Ravivarmā and Vijayasiṃha, having touched his feet, bowed down to him.  ",
2368,vetalkatha_vetalkatha_L2368,"तौ आशीर्वादेन अनुगृह्य विश्वनाथशास्त्री अपृच्छत् - ""भवतोः पित्रोः द्वारा ज्ञातम् यत् भवन्तौ विद्याभ्यासम् समाप्य गुरुकुलात् प्रत्यागच्छन्तौ स्तः इति।","Having blessed them with benedictions, Vishvanatha Shastri asked, ""It is known through your parents that you both, having completed your studies, are returning from the hermitage of the teacher (gurukula).""  ",
2369,vetalkatha_vetalkatha_L2369,"अपि सिद्धेन्द्रवर्यः कुशली?"" इति।","""Is the eminent lord of the perfected ones well?""  ",
2370,vetalkatha_vetalkatha_L2370,उभौ अपि गुरुकुलवार्ताम् सङ्क्षेपेण निवेद्य सिद्धेन्द्रस्य हितबोधवार्ताम् अपि श्रावितवन्तौ।,"Having briefly reported the news of the teacher's hermitage, both also caused the news of advice beneficial to Siddhendra to be heard.  ",
2371,vetalkatha_vetalkatha_L2371,"तदा विश्वनाथशास्त्री अवदत् - ""सिद्धेन्द्रवर्यस्य हितवचनम् आजीवनम् स्मर्तुम् योग्यम् अस्ति"" इति।","Then Vishwanath Shastri said: ""The beneficial words of the excellent Siddhendra are worthy of being remembered for a lifetime.""  ",
2372,vetalkatha_vetalkatha_L2372,"""किन्तु गुरुवर्य! खेदस्य वार्ता एषा अस्ति यत् एषः विजयसिंहः तत् हितवचनम् विस्मृतवान् अस्ति।","But, excellent teacher, this is a sad piece of news that this Vijayasimha has forgotten that beneficial advice.  ",
2373,vetalkatha_vetalkatha_L2373,"स्वार्थी सन् एषः स्वधर्मम् विस्मृतवान्"" इति अवदत् रविवर्मा।","""Being selfish, he has forgotten his own dharma,"" thus spoke Ravivarma.  ",
2374,vetalkatha_vetalkatha_L2374,"ततः गोपुरग्रामे प्रवृत्ताम् मल्लयुद्धकथाम्, अरण्ये प्रवृत्तम् चोरप्रसङ्गम् च विवृतवान्।","Then, he described the story of the wrestling match that had taken place in Gopura village, and the incident of the thieves that had occurred in the forest.  ",
2375,vetalkatha_vetalkatha_L2375,सर्वम् श्रुत्वा विश्वनाथशास्त्री आश्चर्येण स्तब्धः सन् मन्दहासपूर्वकम् विजयसिंहम् दृष्टवान्।,"Having heard everything, Viśvanātha Śāstrī, astonished, became stunned and, with a gentle smile, looked at Vijaya Siṃha.  ",
2376,vetalkatha_vetalkatha_L2376,"तदा विजयसिंहः अवदत् - ""मम व्यवहारे किम् अनौचित्यम् अस्ति इति रविवर्मा विवृणोतु तावत्"" इति।","Then Vijayasiṃha said: ""Let Ravivarmā explain what impropriety there is in my conduct.""  ",
2377,vetalkatha_vetalkatha_L2377,विश्वनाथशास्त्री शिरः चालितवान्।,Viśvanātha Śāstrī shook his head.  ,
2378,vetalkatha_vetalkatha_L2378,"तदा रविवर्मा उक्तवान् - ""स्वार्थकारणतः एषः विजयसिंहः मल्लस्य त्रिणेत्रस्य, चोराणाम् च विषये मन्त्रशक्तेः प्रयोगम् कृतवान्।","Then Ravivarmā said: ""Due to selfish reasons, this Vijayasimha used the power of mantra against Malla's Triṇetra and the thieves.""  ",
2379,vetalkatha_vetalkatha_L2379,"किम् एतत् अनुचितम् न? किम् एतत् गुरोः आज्ञायाः तिरस्करणम् न?"" इति।",Is this not improper? Is this not a rejection of the teacher's command?  ,
2380,vetalkatha_vetalkatha_L2380,"तत् श्रुत्वा विश्वनाथशास्त्री रविवर्माणम् उक्तवान् - ""वत्स! विजयस्य व्यवहारे स्वार्थः अनौचित्यम् वा किञ्चित् अपि न दृश्यते।","Hearing that, Viśvanātha Śāstrī said to Ravi Varma: ""My dear boy! In Vijaya's dealings, neither selfishness nor impropriety is seen at all.""  ",
2381,vetalkatha_vetalkatha_L2381,"चिन्तनात् भवान् एव एतत् स्वयम् ज्ञास्यति"" इति।","""Through reflection, you yourself will know this,"" thus he said.  ",
2382,vetalkatha_vetalkatha_L2382,"वेतालः एवम् कथाम् समाप्य अवदत् - ""अये राजन्! विजयसिंहः गुरोः हितबोधम् न पालितवान् इति अत्र न अस्ति सन्देहः।","The Vetāla, having finished the story thus, said: ""O King! There is no doubt here that Vijayasimha did not heed the guru's beneficial advice.""  ",
2383,vetalkatha_vetalkatha_L2383,धनाशाग्रस्तः सन् सः त्रिणेत्रविषये चोरविषये च मन्त्रशक्तेः प्रयोगम् कृतवान्।,"Being seized by greed for wealth, he employed the power of mantras in the domain of the three-eyed one (trinetra-viṣaye) and in the domain of thieves (cora-viṣaye).  ",
2384,vetalkatha_vetalkatha_L2384,"किम् एतत् अनुचितम् न? विश्वनाथशास्त्री किमर्थम् तस्य व्यवहारम् समर्थितवान्? किम् विश्वनाथशास्त्री पक्षपातम् आचरितवान्? अथवा तस्य निर्णयसामर्थ्यम् एव दुर्बलम्? विजयसिंहः किमर्थम् रविवर्माणम् विश्वनाथशास्त्रिसमीपम् नीतवान्? विश्वनाथशास्त्री स्वपक्षम् समर्थयेत् इति किम् सः पूर्वम् एव जानाति स्म? मम एतेषाम् प्रश्नानाम् उत्तराणि जानन् अपि यदि भवान् न वदेत् तर्हि भवतः शिरः सहस्रधा भग्नम् भवेत्"" इति।","""Is this not improper? Why did Vishwanath Shastri support his behavior? Did Vishwanath Shastri act with partiality? Or was his judgment simply weak? Why did Vijay Singh bring Ravivarman to Vishwanath Shastri? Did he already know that Vishwanath Shastri would support his side? If, knowing the answers to these questions of mine, you still do not speak, then your head will be shattered into a thousand pieces!""  ",
2385,vetalkatha_vetalkatha_L2385,"तदा मौनेन स्थातुम् अशक्तः त्रिविक्रमः अवदत् - ""विश्वनाथशास्त्रिणः वचनम् युक्तम् एव अस्ति।","Then, unable to remain silent, Trivikrama said: ""The words of Vishwanath Shastri are indeed appropriate.""  ",
2386,vetalkatha_vetalkatha_L2386,मल्लः त्रिणेत्रः बलेन गर्वितः आसीत्।,The wrestler Triṇetra was proud of his strength.  ,
2387,vetalkatha_vetalkatha_L2387,तादृशः मन्त्रशक्त्या जितः यत् तत्र न कोऽपि दोषः।,"Such a one is victorious through the power of mantra, so that there is no fault there.  ",
2388,vetalkatha_vetalkatha_L2388,यदि सः एतदवसरे अपि जितवान् स्यात् तर्हि सः अचिन्तयिष्यत् यत् अहम् अजेयः इति।,"If he had won even at this opportunity, then he would have thought, ""I am invincible.""  ",
2389,vetalkatha_vetalkatha_L2389,तस्य अहङ्कारः द्विगुणितः अभविष्यत्।,His ego would have been doubled.  ,
2390,vetalkatha_vetalkatha_L2390,तदा सः सर्वविधान् अत्याचारान् कर्तुम् उद्युक्तः अभविष्यत्।,Then he would have been ready to commit all kinds of atrocities.  ,
2391,vetalkatha_vetalkatha_L2391,विजयसिंहः एतत् सर्वम् जानन् एव तम् पराजित्य एताम् सम्भावनाम् उन्मूलितवान्।,"Vijayasimha, knowing all this, defeated him and uprooted this possibility.  ",
2392,vetalkatha_vetalkatha_L2392,एतदर्थम् यदि तेन मन्त्रशक्तिः प्रयुक्ता स्यात् तर्हि तत्र न किमपि अनौचित्यम्।,"For this purpose, if the power of the mantra were employed by him, then there would be nothing inappropriate in that.  ",
2393,vetalkatha_vetalkatha_L2393,लुण्ठाकविषये अपि एवम् एव।,"In the case of robbers too, it is just the same.  ",
2394,vetalkatha_vetalkatha_L2394,लुण्ठाकाः स्वभावतः क्रूराः भवन्ति।,Robbers are by nature cruel.  ,
2395,vetalkatha_vetalkatha_L2395,हिंसा एव तेषाम् साधनम्।,Violence is their means.  ,
2396,vetalkatha_vetalkatha_L2396,धनदानात् अपि ते रविवर्माणम् विजयसिंहम् च त्यजेयुः इति अत्र न कोऽपि विश्वासः आसीत्।,There was no confidence here that they would abandon Ravivarman and Vijayasimha even for the sake of wealth.  ,
2397,vetalkatha_vetalkatha_L2397,ते रविवर्मणः प्राणान् अपि अपहरेयुः।,They would even take the life of Ravi Varman.  ,
2398,vetalkatha_vetalkatha_L2398,मित्रस्य रक्षणाय विजयसिंहः मन्त्रशक्तेः प्रयोगम् कृतवान्।,"To protect his friend, Vijayasimha employed the power of mantra.  ",
2399,vetalkatha_vetalkatha_L2399,एतेन समाजहितम् अपि तेन साधितम्।,"By this, social welfare (samājahitam) was also accomplished by him.  ",
2400,vetalkatha_vetalkatha_L2400,अवसरद्वये अपि जयः सुलभः तु न आसीत्।,Victory was not easily attainable in either instance.  ,
2401,vetalkatha_vetalkatha_L2401,जये सुलभलभ्ये अपि यदि मन्त्रप्रयोगः कृतः स्यात् तर्हि तत् निश्चयेन अनुचितम् अभविष्यत्।,"Even if victory were easily attainable, if a mantra ritual had been performed, then that would certainly have been improper.  ",
2402,vetalkatha_vetalkatha_L2402,किन्तु विजयसिंहेन तथा तु न कृतम्।,But Vijayasiṃha did not do that.  ,
2403,vetalkatha_vetalkatha_L2403,तेन अपरम् अपि विवेकपूर्णम् कार्यम् कृतम्।,"Therefore, another wise deed was also done.  ",
2404,vetalkatha_vetalkatha_L2404,उचितानुचितनिर्णयाय सः मित्रम् रविवर्माणम् गुरोः समीपम् नीतवान्।,He took his friend Ravivarmā to the teacher in order to decide what was appropriate and inappropriate.  ,
2405,vetalkatha_vetalkatha_L2405,गुरोः निर्णयः रविवर्मणः अपि सम्मतः स्यात् खलु? यदि सः स्वपक्षम् स्वयम् समर्थितवान् स्यात् तर्हि प्रायः रविवर्मा तत् सर्वथा न अङ्ग्यकरिष्यत्।,"Surely, the teacher's decision would be agreeable even to Ravivarmā? If he had supported his own side himself, then probably Ravivarmā would not have accepted all of that in any way.  ",
2406,vetalkatha_vetalkatha_L2406,अतः सः तम् गुरुसमीपम् नीतवान्।,"Therefore, he led him to the teacher's presence.  ",
2407,vetalkatha_vetalkatha_L2407,"एवम् विजयसिंहस्य सर्वे व्यवहाराः विवेकेन कृताः एव"" इति।","""Thus, all the affairs of Vijayasimha were indeed conducted with discernment.""  ",
2408,vetalkatha_vetalkatha_L2408,एवम् वदन् त्रिविक्रमः मौनभङ्गम् कृतवान् आसीत्।,"Having spoken thus, Trivikrama broke his silence.  ",
2409,vetalkatha_vetalkatha_L2409,अतः शवान्तर्गतः वेतालः ततः अदृश्यः भूत्वा वृक्षस्य शाखाम् अवलम्बितवान्।,"Therefore, the *vetāla* inside the corpse, having become invisible, clung to the branch of the tree.  ",
2410,vetalkatha_vetalkatha_L2410,स्वास्थ्यरहस्यम् (06/03),The Secret of Health ( *svāsthyarahasyam*)  ,
2411,vetalkatha_vetalkatha_L2411,दृढव्रती त्रिविक्रमः पुनरपि वृक्षस्य शाखायाम् लम्बमानम् शवम् स्कन्धे आरोप्य यथापूर्वम् मौनेन श्मशानम् प्रति प्रस्थितवान्।,"The resolute Trivikrama, again hoisting the corpse hanging on the branch of the tree onto his shoulder, silently set out as before towards the cremation ground (śmaśāna).  ",
2412,vetalkatha_vetalkatha_L2412,"तदा शवान्तर्गतः वेतालः अवदत् - ""अये राजन्! भवतः परिश्रमम् दृष्टवति मयि महती दया उत्पद्यते।","Then the *vetāla* inside the corpse said: ""Oh King! Great compassion arises in me, seeing your effort. ""  ",
2413,vetalkatha_vetalkatha_L2413,स्वलाभार्थम् परिश्रमम् कृतवन्तः बहवः दृष्टाः मया।,I have seen many who have done hard work for their own gain.  ,
2414,vetalkatha_vetalkatha_L2414,"केचन अन्यस्य कस्यचित् निमित्तम् कार्यम् आरब्धवन्तः दृष्टाः, किन्तु ते फलप्राप्तितः पूर्वम् एव कार्यात् निवृत्ताः जाताः।","Some are seen to have started an action for the sake of someone else, but they ceased from the action even before the attainment of the fruit.  ",
