slno,refno,text,en_dmt,ta_gmt
1586,130-stories_121-130fp_23,"भर्त्तुः अनेन वचनेन उद्बुद्धबुद्धिः पत्नी कथितवती- 'आर्य! अहं भवतः अर्धाङ्गिनी सुदूरे कथं स्थातुं शक्नोमि? अहम् अपि स्कन्धेन स्कन्धं मेलयित्वा सर्वत्र भवदीयं सहयोगं कृत्वा एव आत्मानं धन्यं मंस्ये। भवान् इतः पूर्वं कृतं मम सर्वं धार्ष्ट्यं क्षन्तुम् अर्हति""","""The wife, her intellect awakened by these words of her husband, said: \""Noble one! How can I, your *ardhāṅginī* (better half), remain so far away? I too, joining shoulder to shoulder, considering myself blessed by offering my cooperation to you in all matters. You ought to forgive all my impudence done before.\""  """,
1587,130-stories_121-130fp_23,इति।,"""Thus.  """,
1588,130-stories_121-130fp_26,सुरेशस्य पुत्रवधूः स्वभर्तारं किं कथितवती ?,"""What did Sureśa's daughter-in-law say to her husband?  """,
1589,130-stories_121-130fp_27,भर्ता तदा किं कृतवान् ?,"""what did the husband do then?  """,
1590,130-stories_121-130fp_28,सुरेशः पुत्रं किम् अकथयत् ?,"""What did Suresh say to his son?  """,
1591,130-stories_121-130fp_29,पुत्रः तदा किम् अकरोत् ?,"""What did the son do then?  """,
1592,130-stories_121-130fp_30,इयं कथा किं शिक्षयति ?,"""What does this story teach?  """,
1593,130-stories_30-130fp_16,चातुर्यपूर्णा वाणी,"""Speech full of cleverness.  """,
1594,130-stories_30-130fp_17,"चातुर्यालङ्‌कृता वाणी, सद्यः स्पृशति मानसम्। मुग्धः प्राणी तया वाण्या, जायते हि वशंवदः॥","""Speech adorned with cleverness immediately touches the mind. A simple creature becomes obedient through that speech.  """,
1595,130-stories_30-130fp_18,अहं चिकित्सालये उपचारार्थं प्रविष्टं स्वस्य सम्बन्धिनं द्रष्टुं गतवान्।,"""I went to the hospital to see a relative of mine who had been admitted for treatment.  """,
1596,130-stories_30-130fp_18,किन्तु निर्धारितसमयात् पूर्वं प्राप्तः आसम्।,"""But I arrived before the appointed time.  """,
1597,130-stories_30-130fp_18,परिचारिका प्रवेशतः मां न्यवारयत्।,"""The attendant prevented me from entering.  """,
1598,130-stories_30-130fp_18,अस्मिन् एव अन्तराले एकः अन्यः जनः आगतः।,"""In this very interval, another person came.  """,
1599,130-stories_30-130fp_18,तम् अपि निवारयन्ती परिचारिका प्रतीक्षितुं कथितवती।,"""The attendant, also preventing him, told him to wait.  """,
1600,130-stories_30-130fp_18,"किन्तु सः अब्रवीत् ""इमानि वस्तूनि मया स्वपत्न्यै देयानि सन्ति।""","""But he said, \""These things must be given by me to my own wife.\""  """,
1601,130-stories_30-130fp_18,"परिचारिका तानि वस्तूनि ततः आददती उक्तवती ""अहम् इमानि प्रापयामि।""","""The female attendant, taking those items from there, said, \""I will deliver these.\""  """,
1602,130-stories_30-130fp_18,"आगन्तुकः कथितवान्  ""महाशये! एषु वस्तुषु अहम् अपि तु एकं वस्तु अस्मि।""","""The visitor said, \""Sir, among these things, I too am but one thing.\""  """,
1603,130-stories_30-130fp_18,तस्य इदं कथनं श्रुत्वा परिचारिका स्वहास्यं रोद्धुं न पारितवती।,"""Having heard this statement of his, the maidservant was unable to restrain her laughter.  """,
1604,130-stories_30-130fp_18,"सा आवां द्वौ अपि प्रवेशितवती कथितवती च- ""शीघ्रम् एव आगन्तव्यम्""","""She let the two of us enter and said, \""You must come quickly!\""  """,
1605,130-stories_30-130fp_18,इति।,"""Thus.  """,
1606,130-stories_30-130fp_21,परिचारिका मां किं कृतवती?,"""What did the female servant do to me?  """,
1607,130-stories_30-130fp_22,अन्यं जनम् अपि सा किं कर्तुं कथितवती?,"""What did she tell [kathitavatī] to do to another person [anyaṃ janam api]?  """,
1608,130-stories_30-130fp_23,सः परिचारिकां किम् अब्रवीत्?,"""What did he say to the female attendant?  """,
1609,130-stories_30-130fp_24,"परिचारिका यदा तेन दत्तां सामग्रीं प्रापयितुं कथितवती, तदा सः किम् अकथयत्?","""When the servant girl was told to deliver the materials given by him, what did he say?  """,
1610,130-stories_30-130fp_25,प्राणी कीदृश्या वाण्या वशंवदः भवति?,"""What kind of speech makes a living being obedient?  """,
1611,130-stories_24-130fp_16,युद्धपरिणामः,"""The result of war.  """,
1612,130-stories_24-130fp_17,"युध्यन्ते सैनिका युद्धे, मोदन्ते शासकास्ततः। युद्धे मृता दिवं यान्ति, क्लिश्यन्ते जीविता इह॥","""The soldiers fight in battle, and the rulers rejoice thereafter. Those who die in battle go to heaven, while those who live suffer here.  """,
1613,130-stories_24-130fp_18,भारतीयस्वातन्त्र्यान्दोलने भागं गृहीत्वा तेन स्वकीयं सम्पूर्णं यौवनं यापितम् आसीत्।,"""Having taken part in the Indian independence movement, he spent his entire youth.  """,
1614,130-stories_24-130fp_18,विवाहः तेन कृतः आसीत् एव न।,"""The marriage was indeed done by him, no?  """,
1615,130-stories_24-130fp_18,मातापितरौ तस्य वियोगेन सन्तपन्तौ दिवं गतौ आस्ताम्।,"""His mother and father, tormented by separation from him, passed away.  """,
1616,130-stories_24-130fp_18,सम्पूर्णः देशः एव तस्य कुटुम्बः आसीत्।,"""The entire country was indeed his family.  """,
1617,130-stories_24-130fp_18,तस्य एव सुखशान्तिसमृद्ध्यर्थं तेन आत्मीयं सर्वस्वम् आहुतम्।,"""For his happiness, peace, and prosperity, he offered all his possessions.  """,
1618,130-stories_24-130fp_18,भारतमाता पारतन्त्र्यपाशतः विमुक्ता।,"""Mother India is liberated from the bonds of dependence (paratantryapāśa).  """,
1619,130-stories_24-130fp_18,तेन अपि अपूर्वा आनन्दानुभूतिः प्राप्ता।,"""Thereby, also, an unprecedented experience of bliss is attained.  """,
1620,130-stories_24-130fp_18,किन्तु अत्र चिरस्थायितां न दृष्ट्वा सः विषण्णः।,"""But, not seeing long-term stability here, he was dejected.  """,
1621,130-stories_24-130fp_18,तस्य एव अनेके सहयोगिनः शासकाः भूत्वा विदेशिशासकेभ्यः अपि भारतमातरि अत्यधिकम् अत्याचरन्ति।,"""Likewise, many collaborators, becoming rulers, inflict even greater atrocities on Mother India than foreign rulers.  """,
1622,130-stories_24-130fp_18,इदानीं सः एकाकी संस्थितः।,"""Now, he remained alone.  """,
1623,130-stories_24-130fp_18,वृद्धावस्थायां स्वतन्त्रतायोद्धृरूपे तस्मै प्रदत्ता सम्मानवृत्तिः तस्य मुखम् एव पिहितवती।,"""The pension granted to him in old age in the form of a freedom fighter's allowance completely silenced him.  """,
1624,130-stories_24-130fp_18,अन्तः दहति तस्य मनः।,"""His mind burns within.  """,
1625,130-stories_24-130fp_18,अशक्तः सः मृत्युदिनानि गणयति इति।,"""Being powerless, he counts the days until death.  """,
1626,130-stories_24-130fp_21,तेन स्वं समापूर्णं यौवनं कुत्र यापितम्?,"""So, where was his own complete youth spent?  """,
1627,130-stories_24-130fp_22,तस्य कुटुम्बः कः आसीत्? कुटुम्बाय तेन किं कृतम्?,"""What was his family like? What was done by him for the family?  """,
1628,130-stories_24-130fp_23,सः विषण्णः किं तिष्ठति?,"""Why does he stand there dejected?  """,
1629,130-stories_24-130fp_24,तस्य मुखं का पिहितवती?,"""Whose face did she cover?  """,
1630,130-stories_24-130fp_25,युद्धेन के मोदन्ते? के च क्लिश्यन्ते?,"""Who rejoices in war? And who suffers?  """,
1631,130-stories_97-130fp_16,स्त्रीपुरुषपरिचयः,"""Acquaintance of men and women.  """,
1632,130-stories_97-130fp_17,"मायाभोगेषु लिप्तो यः, स एव स्त्री न किं वद । यस्तथा वर्तते नैव, स एव पुरुषः खलु ॥","""He who is attached to the pleasures of Māyā, why do you not call him a woman? He who does not behave thus, he alone is truly a man.  """,
1633,130-stories_97-130fp_18,नगराद् बहिः एकस्मिन् उपवने कश्चित् संन्यासी निवसति स्म।,"""Outside the city, in a certain garden, a certain *saṃnyāsī* (renunciate) was living.  """,
1634,130-stories_97-130fp_18,परन्तु भिक्षार्थं सः नगरं एव गच्छति स्म।,"""But for alms, he would go to the city.  """,
1635,130-stories_97-130fp_18,"तस्य भक्तेषु सद्‌गृहस्थाः, अधिकारिणः, कर्मचारिणः च आसन्।","""Among his devotees were virtuous householders (sad-gṛhasthāḥ), officials (adhikāriṇaḥ), and servants (karmacāriṇaḥ).  """,
1636,130-stories_97-130fp_18,मार्गे एकस्याः वेश्यायाः आवासः आसीत्।,"""On the path, there was the dwelling of a prostitute.  """,
1637,130-stories_97-130fp_18,"एकदा सा अपि भिक्षां दत्त्वा सप्रणामं सन्यासिनं पृष्टवती - ""भगवन्! भवान् स्त्री अस्ति अथवा पुरुषः?""","""Once, after giving alms, she respectfully asked the renunciate: \""Bhagavan, are you a woman or a man?\""  """,
1638,130-stories_97-130fp_18,"संन्यासी उत्तरम् दत्तवान् - ""पुत्रि! तव प्रश्नस्य उत्तरं पश्चात् प्राप्स्यसि।""","""The renunciate gave the answer: \""Daughter! You will receive the answer to your question later.\""  """,
1639,130-stories_97-130fp_18,उत्तरस्य प्रतीक्षायां बहूनि दिनानि निर्गतानि।,"""Many days have passed in waiting for an answer (uttara).  """,
1640,130-stories_97-130fp_18,कतिपयदिनेभ्यः संन्यासिनः भिक्षार्थम् आगमनं न अभवत्।,"""For a few days, mendicants did not come for alms.  """,
1641,130-stories_97-130fp_18,तस्य अन्तसमयः निकटे आसीत्।,"""His final hour was near.  """,
1642,130-stories_97-130fp_18,"सः वेश्याम् आहूय कथितवान् - ""पुत्रि! तव प्रश्नस्य उत्तरं ददामि यत् अहं पुरुषः अस्मि, स्त्री नैव ।""","""He, having called the prostitute, said: \""Daughter! I will give the answer to your question, which is that I am a man, certainly not a woman.\""  """,
1643,130-stories_97-130fp_18,"वेश्या अवदत्- ""महाराज! इदं तु भवता पूर्वम् एव कथयितुं शक्यते स्म। इयन्ति दिनानि किं यापितानि?""","""The courtesan said: \""Great King! This could have been said by you earlier. Why have so many days been wasted?\""  """,
1644,130-stories_97-130fp_18,"संन्यासी अभाषत - ""पुत्रि! अहम् इदम् एव स्वस्मिन् परीक्षमाणः आसम्। केवलं पुरुषस्य शरीरस्य धारणेन एव कश्चित् पुरुषः न भवति। यः मायायाः भोगेषु आसक्तः तिष्ठति,  सः जनः मायायाः अधीनतया स्त्री भवति। यः तथा न भवति, सः एव पुरुषः। पुरुषः तु मायापतिः एकः एव। अहम् अधुना तम् एव शरणं गच्छामि। माया स्वजाले मां पातयितुं न शक्नोति। अतः निश्चयेन कथयामि यत् अहं पुरुषः एव अस्मि""","""The renunciant said: \""Daughter! I myself was examining this very thing. Merely by possessing a human body, one does not become a *puruṣa* (man). That person who remains attached to the enjoyments of *māyā* (illusion), that person, being under the control of *māyā*, becomes a woman. He who is not like that, he alone is a *puruṣa* (man). The *puruṣa* (man), however, is the lord of *māyā*, and is one alone. Now, I go to that very refuge. *Māyā* is not able to make me fall into its net. Therefore, I say with certainty that I am indeed a *puruṣa* (man).\""  """,
1645,130-stories_97-130fp_18,एवं कथयन् एव सः उच्चैः 'ओम्',"""Saying thus, he loudly [said] \""Oṃ.\""  """,
1646,130-stories_97-130fp_18,इति उच्चार्य अनन्ते विलीनः इति।,"""Thus having spoken, he dissolved into the infinite.  """,
1647,130-stories_97-130fp_21,संन्यासिनं वेश्या किं कृत्वा किं पृष्टवती ?,"""What did the prostitute do and ask the renunciate (saṃnyāsin)?  """,
1648,130-stories_97-130fp_22,संन्यासी तदा किम् उत्तरं दत्तवान् ?,"""What answer did the *saṃnyāsī* then give?  """,
1649,130-stories_97-130fp_23,मृत्युसमये निकटे आगते संन्यासी वेश्याम् आहूय किं कथितवान् ?,"""When death was near, what did the renunciate say after calling the courtesan?  """,
1650,130-stories_97-130fp_24,वेश्या तं किम् अवदत् ?,"""What did the prostitute say to him?  """,
1651,130-stories_97-130fp_25,संन्यासी वेश्यां स्त्रीपुरुषयोः कीदृशं भेदं प्रबोधितवान् ?,"""What distinction did the renunciate explain between a prostitute and a man?  """,
1652,130-stories_119-130fp_16,शिक्षानुसारणेन एव पाठलाभः,"""Acquisition of the text is only through following the precepts (śikṣānusāraṇena eva pāṭhalābhaḥ).  """,
1653,130-stories_119-130fp_17,"रामायणमधीत्यापि, तच्छिक्षाऽनुसृता न चेत् । लाभः कोऽस्ति ततस्तर्हि, वृथा समययापनात् ॥","""Even having studied the *Rāmāyaṇa*, if its teachings are not followed, then what is the benefit of it? [It is] a waste of time.  """,
1654,130-stories_119-130fp_18,अहं गुरुमहाराजेन सह रैलयात्रां कुर्वन् आसम्।,"""I was traveling by train with the great Guru.  """,
1655,130-stories_119-130fp_18,अग्रिमे स्थैषणे अस्मत्कक्षे एकः प्रौढः जनः प्रविष्टः।,"""In the next session, one elderly person entered our class.  """,
1656,130-stories_119-130fp_18,रैलयाने प्रस्थिते सति सः वाल्मीकिरामायणं निःसार्य पठितुं प्रावर्त्तत।,"""When the train departed, he took out the Vālmīki Rāmāyaṇa and began to read.  """,
1657,130-stories_119-130fp_18,पश्चात् पृष्टः सः कथितवान् यत् विगतचत्वारिंशद्वर्षेभ्यः अहं रामायणस्य नित्यं पारायणं कुर्वन् अस्मि।,"""Afterwards, when asked, he said that for the past forty years, he has been constantly reciting the *Rāmāyaṇa*.  """,
1658,130-stories_119-130fp_18,अद्य गृहे समयाप्राप्त्या इह कृतवान् अस्मि।,"""Today, due to arriving at the wrong time, I did it here at home.  """,
1659,130-stories_119-130fp_18,"मथुरायाम् अभियोगः चलति, तत्र एव अहं गच्छामि।","""A lawsuit is proceeding in Mathurā; I will go there.  """,
1660,130-stories_119-130fp_18,"गुरुमहाराजः अवदत् - ""अहम् अपि पूर्वाश्रमे वाक्कीलः आसम्। स्वपत्रावलिं दर्शयतु, यदि अहं तत्र काञ्चित् सहायतां कर्तुं शक्नुयाम्।""","""The great teacher said: \""I was also a lawyer in my former āśrama. Show me your documents, if I can be of any help there.\""  """,
1661,130-stories_119-130fp_18,सः पत्रावलिं प्रदर्शितवान्।,"""He displayed the collection of letters.  """,
1662,130-stories_119-130fp_18,तत्र वादिप्रतिवादिनोः पितुः एकम् एव नाम दृष्ट्वा गुरुमहाराजः तम् एतस्य रहस्यम् अपृच्छत्।,"""There, seeing that the father of the two disputants had the same name, the great teacher asked him the secret of this.  """,
1663,130-stories_119-130fp_18,"सः उक्तवान् - ""वादी अहम् अस्मि, प्रतिवादी च मम अग्रजः। भूमिखण्डनिमित्तम् अयं वादः।""","""He said: \""I am the plaintiff, and my elder brother is the defendant. This dispute is about a piece of land.\""  """,
1664,130-stories_119-130fp_18,"गुरुमहाराजः ततः अग्रे किम् अपि श्रोतुम् अनिच्छन् पत्रावलिं परावर्त्तयत् अभर्त्सयत् च - ""रामायणं पठितं, किन्तु ततः किञ्चित् अपि न शिक्षितम्। वृथा एव समयः यापितः। अरे! भरतः तु पितृदत्तम् अपि राज्यं वैमातृकाय अग्रजा परावर्त्तयत्। एकः त्वम् असि, यः स्वसहोदरे अपि अभियोगं चालयसि। धिक् त्वाम्।""","""The great teacher, not wanting to hear anything further, turned the document over and rebuked him: \""You have read the *Rāmāyaṇa*, but have learned nothing from it. Your time has been wasted in vain (*vṛthā eva samayaḥ yāpitaḥ*). Alas! Bharata returned even the kingdom given by his father (*pitṛdattam api rājyaṃ*) to his elder brother, born of another mother (*vaimātṛkāya agrajā*). You alone (*ekaḥ tvam asi*) are the one who brings a charge even against your own brother. Shame on you (*dhik tvām*)!\""  """,
1665,130-stories_119-130fp_18,अनेन वचनेन तस्य मनः परिवर्तितम् एव।,"""By this statement, his mind was indeed changed.  """,
1666,130-stories_119-130fp_18,"सः अभियोगं परावर्त्तयितुम् अग्रजतः च क्षमां याचितुं निश्चयं कृत्वा तत्कालम् एव पत्रावलिं विदार्य बहिः प्रक्षिप्तवान्, गुरुमहाराजस्य च चरणयोः प्रणिपत्य स्वीयां त्रुटिं स्वीकृतवान्, वारं वारं च कृतज्ञतां प्रकटितवान् इति।","""Having decided to reverse the accusation and to ask for forgiveness, he immediately tore up the document and threw it outside, and, bowing at the feet of the Gurumahārāja, he admitted his fault and repeatedly expressed his gratitude.  """,
1667,130-stories_119-130fp_21,प्रौढः जनः गुरुमहाराजं किं कथितवान्?,"""What did the mature person say to the great guru?  """,
1668,130-stories_119-130fp_22,गुरुमहाराजः तं किं कर्तुम् अकथयत्?,"""What did the great guru tell him to do?  """,
1669,130-stories_119-130fp_23,प्रौढः जनः तदा किं कृतवान्?,"""What did the old man do then?  """,
1670,130-stories_119-130fp_24,गुरुमहाराजः प्रौढं जनं किं कथयन् अभर्त्सयत्?,"""What did the great preceptor, the great king, say to the elderly people as he rebuked them?  """,
1671,130-stories_119-130fp_25,प्रौढः जनः तदा किम् अकरोत्?,"""What did the elderly person do then?  """,
1672,130-stories_72-130fp_16,सुखशान्त्योः के बाधकाः?,"""What are the obstacles to happiness and peace?  """,
1673,130-stories_72-130fp_17,"जनतेच्छति युद्धं न, सुखं शान्तिं च सेच्छति। स्वार्थिनः शासकास्तस्याः, सुखे शान्त्यां च बाधकाः॥","""The people do not want war; they want happiness and peace. Selfish rulers are obstacles to their happiness and peace.  """,
1674,130-stories_72-130fp_18,"पुत्रः  - तात! इमे सैनिकाः परस्परं किं युध्यन्ते, म्रियन्ते मारयन्ति च?","""Son: Father! Why are these soldiers fighting each other, dying, and killing?  """,
1675,130-stories_72-130fp_19,पिता - वत्स! देशरक्षार्थम् एते बलिदानं कुर्वन्ति।,"""Father: My dear boy! These ones are sacrificing themselves for the protection of the country.  """,
1676,130-stories_72-130fp_20,पुत्रः  - किं युद्धेन देशरक्षा भवति?,"""Son, does protecting the country happen through war?  """,
1677,130-stories_72-130fp_21,पिता - आम्।,"""Father - Yes.  """,
1678,130-stories_72-130fp_22,"पुत्रः  - तर्हि, शासकाः किं कुर्वन्ति? तेषु किं देशरक्षाभावना न अस्ति ?","""Son: Then, what do the rulers do? Is there no feeling of protecting the country in them?  """,
1679,130-stories_72-130fp_23,पिता - वत्स! तेषाम् एव पक्षतः इमे युध्यन्ते।,"""Father: Son! These [men] are fighting on their side.  """,
1680,130-stories_72-130fp_24,पुत्रः  - अनेन तु इदं सिद्धम् - 'मन्त्रम् अहं पठामि। सर्पबिले हस्तं त्वं देहि ।',"""Son - But by this, it is proven - 'I will recite the mantra. You put your hand in the snake hole.'  """,
1681,130-stories_72-130fp_25,पिता - किमपि जानीहि ।,"""Father, understand something.  """,
1682,130-stories_72-130fp_26,पुत्रः - किं द्वयोः देशयोः जनता युद्धम् इच्छति ?,"""\""Son, do the people of both countries want war?\""  """,
1683,130-stories_72-130fp_27,"पिता - नहि कदापि नहि, सा तु सुखं शान्तिं च इच्छति।","""Father: No, never, she desires happiness (*sukham*) and peace (*śāntim*).  """,
1684,130-stories_72-130fp_28,"पुत्रः - तर्हि, तदिच्छाविरुद्धं युद्धाग्नौ सैनिकानां निपातनं निरपराधजनतायाः च हत्या सर्वथा अनैतिकम् एव कर्म।","""son - then, throwing soldiers into the fire of war against their will, and the killing of innocent people is completely an unethical act.  """,
1685,130-stories_72-130fp_29,"पिता - आम्, एवम्  एव इति।","""Father: \""Yes, it is just so.\""  """,
1686,130-stories_72-130fp_32,सैनिकाः परस्परं किं युध्यन्ते म्रियन्ते मारयन्ति च ?,"""Why do the soldiers fight each other, die, and kill?  """,
1687,130-stories_72-130fp_33,सैनिकाः केषां पक्षतः युध्यन्ते ?,"""From whose side do the soldiers fight?  """,
1688,130-stories_72-130fp_34,किं जनता युद्धम् इच्छति ?,"""Does the populace desire war?  """,
1689,130-stories_72-130fp_35,"यदि नहि, तर्हि तदिच्छाविरुद्धं सैनिकानां युद्धाग्नौ निपातनं निरपराधजनतायाः च हत्या किं नैतिकं कर्म अस्ति ?","""If not, then is it ethical to throw soldiers into the fire of battle against their will, and to kill innocent people?  """,
1690,130-stories_72-130fp_36,जनतायाः सुखशान्त्योः बाधकाः के सन्ति ?,"""What are the obstacles to the happiness and peace of the people?  """,
1691,130-stories_66-130fp_16,गुरुसेवा  कल्याणकारिणी,"""Service to the teacher, [she who is] the cause of welfare.  """,
1692,130-stories_66-130fp_17,"गुरुसेवा कृता सम्यक्, सदा कल्याणकारिणी। नानारीत्या परीक्षन्ते, गुरवः शिष्यमण्डलीम्॥","""Service to the guru, well performed, is always the bringer of welfare. In various ways, the gurus test the assembly of disciples.  """,
1693,130-stories_66-130fp_18,"एकदा समर्थगुरुरामदासः उच्चैः उच्चैः आक्रन्दति स्म- ""हा! मृतः रे!, हा! मृतः रे!, रक्ष प्रभो! रक्ष!""","""Once, Samartha Guru Ramdas was crying out loudly, \""Alas! He is dead! Alas! He is dead! Protect, Lord! Protect!\""  """,
1694,130-stories_66-130fp_18,"तस्य आक्रन्दनम् आकर्ण्य सर्वे अपि शिष्याः तत्र समवेताः अजायन्त, तस्य पीडाकारणं च पृष्टवन्तः।","""Having heard his cry, all the disciples gathered there and inquired about the cause of his suffering.  """,
1695,130-stories_66-130fp_18,"गुरुः स्वपादं दर्शयन् अकथयत्- ""अत्र अयं कृष्णमुखः प्राणहरः स्थूलः स्फोटः उत्पन्नः। मुखद्वारा दूषितमलनिःसारणेन एव अहं जीवेयम्।""","""The teacher, showing his foot, said: \""Here, this black-faced, life-threatening, large blister has arisen. I can only live by draining the contaminated impurities through the opening (mukha-dvāra).\""  """,
1696,130-stories_66-130fp_18,स्फोटः वस्त्रपट्टिकया आवेष्टितः आसीत्।,"""The abscess was wrapped with a strip of cloth.  """,
1697,130-stories_66-130fp_18,केवलं तस्य कृष्णमुखं दृश्यते स्म।,"""Only his black face was seen.  """,
1698,130-stories_66-130fp_18,स्पर्शेन सः मृदुः आसीत्।,"""He was soft to the touch.  """,
1699,130-stories_66-130fp_18,अहमहमिकया गुरोः प्राणान् रक्षितुं सर्वेपि शिष्याः तत्कालम् एव स्फोटं चूषितुं प्रवृत्ताः।,"""With a sense of competition, all the disciples immediately began to suck the swelling in order to save the life of their guru.  """,
1700,130-stories_66-130fp_18,"तदा गुरुः तान् अवदत् - ""किन्तु स्मरणीयं, चूषकः पुनः जीवितः न स्थास्यति।""","""Then the guru said to them: \""But remember, the mouse will not remain alive again.\""  """,
1701,130-stories_66-130fp_18,इदम् आकर्ण्य शिष्याः एकतः अपसृताः।,"""Having heard this, the students withdrew to one side.  """,
1702,130-stories_66-130fp_18,केवलं गुरोः प्रियतमः शिष्यः शिववीरः एव स्वप्राणान्  अपि अगणयन् एव स्फोटस्य पूयं महता प्रेम्णा चूषित्वा सर्वान्‌ विस्मापयन् इव गुरोः मनसि महतीं प्रीतिम् उत्पादितवान्।,"""Only Śivavīra, the guru's most beloved disciple, disregarding even his own life, as if astonishing everyone by sucking the pus of the abscess with great affection, produced great joy in the guru's mind.  """,
1703,130-stories_66-130fp_18,वस्तुतः गुरुः शिष्यान् परीक्षितुं पादे कृष्णमुखं मधुररसभरितं मृदुलम् एकम् आम्रं कर्पटपट्टिकया आवेष्ट्य स्फोटजनितां पीडाम् अभिनयन् आसीत् इति।,"""In reality, the teacher, in order to test the students, had wrapped a soft mango, black-faced and filled with sweet juice, around his foot with a cloth bandage, and was acting out the pain caused by a blister.  """,
1704,130-stories_66-130fp_21,समर्थगुरुः रामदासः कथम् आक्रन्दति स्म?,"""How did the capable guru Rāmadāsa cry out?  """,
1705,130-stories_66-130fp_22,शिष्यान् सः किम् अकथयत्?,"""What did he say to the disciples?  """,
1706,130-stories_66-130fp_23,शिष्याः तदा किं कर्तुम् उद्यताः कथं च पुनः विरताः?,"""What were the disciples then prepared to do, and how did they desist again?  """,
1707,130-stories_66-130fp_24,शिववीरः किं कृतवान्?,"""What did Śivavīra do?  """,
1708,130-stories_66-130fp_25,समर्थगुरुरामदासस्य तद् आचरणं किमर्थम् आसीत्?,"""Why was that conduct of Samartha Guru Ramdas?  """,
1709,130-stories_47-130fp_16,शुचिता निष्फला नहि,"""Purity is not fruitless.  """,
1710,130-stories_47-130fp_17,"सङ्‌कटेऽप्यागते स्वीया, त्यक्तव्या शुचिना नहि। तस्याः फलं मिलत्यच्छम्, अत्र तत्र प्रमोदनम् ॥","""Even when difficulties arise, one's own [wife] should not be abandoned by a virtuous man. Its pure result is obtained, delight here and there.  """,
1711,130-stories_47-130fp_18,नगरस्य एकः दानवीरः श्रेष्ठी निःशुल्कम् अन्नक्षेत्रं चालयति स्म।,"""In the city, a generous and charitable merchant used to run a free kitchen (anna-kṣetra).  """,
1712,130-stories_47-130fp_18,आवश्यकतानुसारम्  इतः जनाः स्वकीयवस्तूनि गृह्णन्ति स्म।,"""According to the need, people took their own things from here.  """,
1713,130-stories_47-130fp_18,तेषु एका षट्सप्तवर्षीया बालिका अपि आसीत्।,"""Among them was also a girl of sixty-seven years.  """,
1714,130-stories_47-130fp_18,किन्तु ग्रहीतॄणां सम्मर्दवशात् सा सदा किम् अपि न प्राप्नोति स्म।,"""But due to the crush of those wanting to take [something], she never obtained anything.  """,
1715,130-stories_47-130fp_18,वितरकः तस्याः इमाम् अशक्ततां दृष्ट्वा एकं विशिष्टं स्थूलमोदकं सर्वेभ्यः वितरणानन्तरं तस्यै दत्तवान्।,"""The distributor, seeing her inability, gave her a special large *modaka* (sweet dumpling) after distributing to everyone.  """,
1716,130-stories_47-130fp_18,गृहं गत्वा बालिका तं मोदकं मात्रे दत्तवती।,"""Having gone home, the girl gave that sweetmeat to her mother.  """,
1717,130-stories_47-130fp_18,"मोदकत्रोटनेन तस्मिन् एकं सौवर्णम् अङ्गुलीयकं मिलितम्, यस्य विक्रयेण सम्पूर्णा अपि दरिद्रता दूरे भवितुं शक्नोति स्म।","""By breaking the *modaka*, a golden ring was found in it, by the sale of which, even complete poverty could have been removed far away.  """,
1718,130-stories_47-130fp_18,किन्तु कदाचित् प्रमादेन तद् अस्मिन् आयातं स्यात् इति विचार्य सा सद्यः एव परावर्तयितुं पुत्रीं प्रेषितवती।,"""But, thinking that perhaps it had come to him by mistake, she immediately sent her daughter to return it.  """,
1719,130-stories_47-130fp_18,वितरकः अनेन सन्तुष्टः सन् पुत्र्या सह तद् गृहं प्राप्तः।,"""The distributor, being satisfied by this, arrived at that house together with his daughter.  """,
1720,130-stories_47-130fp_18,तत्र तस्याः मातुः शुचितया प्रभावितः भूत्वा यत्र पुत्र्याः शिक्षातः आरभ्य विवाहपर्यन्तं सर्वं भारं सम्भालितवान् तत्र मातुः अपि समुचितां भरणपोषणव्यवस्थां सम्पाद्य स्वकीयां विशालहृदयताम् एव प्रमाणितवान् इति।,"""There, being impressed by the purity of that mother, he took on the entire responsibility from the daughter's education until her marriage. There, he also arranged for the mother's proper maintenance and nourishment, thus proving his own magnanimity.  """,
1721,130-stories_47-130fp_21,दानवीरः श्रेष्ठी किं करोति स्म?,"""What did the generous hero, the merchant, do?  """,
1722,130-stories_47-130fp_22,बालिका वितरकतः किम् अपि किं न प्राप्नोति स्म?,"""Did the girl not receive anything at all from the distributors?  """,
1723,130-stories_47-130fp_23,वितरकः तस्यै बालिकायै किम् अददात्?,"""What did the distributor give to that girl?  """,
1724,130-stories_47-130fp_24,बालिकया सह वितरकः तस्याः गृहे किं गतवान्?,"""Did the distributor go to her house with the girl?  """,
1725,130-stories_47-130fp_25,वितरकः स्वविशालहृदयतां किं कृत्वा प्रमाणितवान्?,"""How did the distributor prove his large-heartedness?  """,
1726,130-stories_01-130p_16,पूर्णत्वकामना,"""Desire for completeness.  """,
1727,130-stories_01-130p_17,"यो यस्माज्जायते सोऽपि, स्वपितेव बुभूषति। नहि सूर्योद्भवो वह्निः, शीतो भवति वारिवत्॥","""He from whom someone is born, even he, desires to sleep. Indeed, fire born from the sun does not become cold like water.  """,
